17,tcp,ssh,SF,2512,3641,0,0,0,8,8,0,0,0,0,1,0,0,85,85,1,0,0,0,0,0,0,0,192.168.2.172,43052,192.168.2.113,22,2021-04-16T19:32:44
17,tcp,ssh,SF,2528,3641,0,0,0,9,9,0,0,0,0,1,0,0,85,85,1,0,0,0,0,0,0,0,192.168.2.172,43046,192.168.2.113,22,2021-04-16T19:32:44
0,tcp,ssh,OTH,78,0,0,0,0,10,10,0,0,0,0,1,0,0,85,85,1,0,0.01,0,0,0,0,0,192.168.2.172,43056,192.168.2.113,22,2021-04-16T19:32:44
17,tcp,ssh,SF,2606,3707,0,0,0,11,11,0,0,0,0,1,0,0,85,85,1,0,0,0,0,0,0,0,192.168.2.172,43054,192.168.2.113,22,2021-04-16T19:32:44
17,tcp,ssh,SF,2590,3707,0,0,0,12,12,0,0,0,0,1,0,0,85,85,1,0,0,0,0,0,0,0,192.168.2.172,43048,192.168.2.113,22,2021-04-16T19:32:44
17,tcp,ssh,SF,2544,3707,0,0,0,13,13,0,0,0,0,1,0,0,85,85,1,0,0,0,0,0,0,0,192.168.2.172,43062,192.168.2.113,22,2021-04-16T19:32:49
0,tcp,ssh,OTH,78,0,0,0,0,1,1,0,0,0,0,1,0,0,85,85,1,0,0.01,0,0,0,0,0,192.168.2.172,43062,192.168.2.113,22,2021-04-16T19:32:49
17,tcp,ssh,SF,2590,3707,0,0,0,2,2,0,0,0,0,1,0,0,83,83,1,0,0,0,0,0,0,0,192.168.2.172,43064,192.168.2.113,22,2021-04-16T19:32:54
17,tcp,ssh,SF,2590,3707,0,0,0,1,1,0,0,0,0,1,0,0,83,83,1,0,0,0,0,0,0,0,192.168.2.172,43068,192.168.2.113,22,2021-04-16T19:32:54
17,tcp,ssh,SF,2590,3707,0,0,0,2,2,0,0,0,0,1,0,0,83,83,1,0,0,0,0,0,0,0,192.168.2.172,43066,192.168.2.113,22,2021-04-16T19:32:54
17,tcp,ssh,SF,2578,3707,0,0,0,3,3,0,0,0,0,1,0,0,79,79,1,0,0,0,0,0,0,0,192.168.2.172,43070,192.168.2.113,22,2021-04-16T19:33:31
0,tcp,ssh,OTH,78,0,0,0,0,1,1,0,0,0,0,1,0,0,79,79,1,0,0.01,0,0,0,0,0,192.168.2.172,43070,192.168.2.113,22,2021-04-16T19:33:31
17,tcp,ssh,SF,2578,3707,0,0,0,2,2,0,0,0,0,1,0,0,79,79,1,0,0,0,0,0,0,0,192.168.2.172,43076,192.168.2.113,22,2021-04-16T19:33:31
0,tcp,ssh,OTH,78,0,0,0,0,3,3,0,0,0,0,1,0,0,79,79,1,0,0.01,0,0,0,0,0,192.168.2.172,43076,192.168.2.113,22,2021-04-16T19:33:31
